insert_1_id_code,insert_1_ori_code,insert_2_id_code,insert_2_ori_code,insert_3_id_code,insert_3_ori_code,insert_4_id_code,insert_4_ori_code,insert_5_id_code,insert_5_ori_code,avg_Rep
1,1,5,0,8,1,0,1,8,0,0.358153757140219
1,1,5,0,8,1,3,0,4,0,0.0187671585266356
1,1,5,0,8,1,5,1,6,0,0.0163615682235292
1,1,5,0,9,1,0,1,6,0,0.0146396004182029
1,1,5,0,10,0,1,1,2,0,0.0593868864239949
1,1,5,0,10,0,8,0,9,0,0.0
1,1,5,0,10,1,3,0,5,0,0.0161110030008104
1,1,5,0,10,1,4,1,2,0,0.0056098294992108
1,1,5,0,10,1,8,0,9,0,0.0084569014121208
1,1,5,1,0,0,0,0,4,1,0.0115948995398447
1,1,5,1,0,0,0,0,5,1,0.0253747501408755
1,1,5,1,0,0,1,0,5,0,0.0218151538321033
1,1,5,1,0,0,2,0,4,1,0.0284191559636022
1,1,5,1,0,0,8,0,0,0,0.103544840297141
1,1,5,1,0,0,8,1,5,1,0.039782408357768
1,1,5,1,0,0,9,0,1,1,0.0215270082445966
1,1,5,1,0,0,9,1,4,1,0.0162652952455231
1,1,5,1,0,0,10,0,10,0,0.0469192300328782
1,1,5,1,0,1,7,1,3,0,0.83617176817098
1,1,5,1,0,1,9,0,4,0,0.0224818939022293
1,1,5,1,1,1,6,0,0,0,0.0317820273999113
1,1,5,1,1,1,8,0,4,1,0.0486442675019072
1,1,5,1,1,1,10,0,3,1,0.0229023585235767
1,1,5,1,1,1,10,1,1,0,0.0371365849545733
1,1,5,1,2,0,10,1,4,1,0.0331658027315349
1,1,5,1,2,1,0,0,3,1,0.0702751856368159
1,1,5,1,3,1,10,1,3,0,0.0051917161628204
1,1,5,1,4,0,3,1,6,1,0.051861029916722
1,1,5,1,4,0,9,0,5,1,0.0256134513211006
1,1,5,1,4,0,10,1,4,1,0.102181086667002
1,1,5,1,4,1,0,0,7,0,12.80837286907
1,1,5,1,4,1,0,1,4,1,0.0280443026388342
1,1,5,1,4,1,2,0,4,0,0.0071677554011937
1,1,5,1,4,1,4,1,4,1,0.0080750111305423
1,1,5,1,4,1,5,1,4,1,0.0032231945957139
1,1,5,1,5,1,0,0,3,0,0.0177180240668924
1,1,5,1,5,1,1,0,0,1,0.0778380918122103
1,1,5,1,5,1,2,0,4,1,0.0307048328118689
1,1,5,1,5,1,4,0,7,1,0.616216860670826
1,1,5,1,5,1,7,0,2,0,0.148029524092387
1,1,5,1,5,1,8,0,9,1,0.0299127123396365
1,1,5,1,5,1,9,0,4,0,0.0387880941362506
1,1,5,1,5,1,10,1,4,0,0.0165489701648581
1,1,5,1,6,0,0,1,2,0,0.17629466421414
1,1,5,1,6,1,2,1,5,1,0.0259526690512978
1,1,5,1,6,1,4,0,0,1,0.244437654165168
1,1,5,1,7,1,3,0,7,0,51.3444363160073
1,1,5,1,7,1,5,0,3,1,0.23223391218227
1,1,5,1,8,0,1,0,10,0,0.0768233458669254
1,1,5,1,8,0,5,1,0,0,0.0341836063925527
1,1,5,1,8,1,0,0,4,0,0.0407833419927908
1,1,5,1,8,1,3,0,4,1,0.0199255460973441
1,1,5,1,8,1,4,0,7,0,37.2525875730744
1,1,5,1,8,1,5,0,10,1,0.123292400246258
1,1,5,1,8,1,10,0,4,0,0.079319562555389
1,1,5,1,9,0,8,0,4,0,0.02564820911237
1,1,5,1,9,0,10,0,3,0,0.0097023382124699
1,1,5,1,9,1,8,0,10,1,0.104643653038704
1,1,5,1,9,1,10,1,0,0,0.0292526455064786
1,1,5,1,10,0,1,0,0,1,0.0402432924888857
1,1,5,1,10,0,4,0,7,1,1.09117815054785
1,1,5,1,10,0,4,1,10,1,0.0549655880509859
1,1,5,1,10,0,6,0,2,0,0.0181716653221865
1,1,5,1,10,0,7,0,0,0,0.508697563640598
1,1,5,1,10,1,0,0,7,0,6.42535101927175
1,1,5,1,10,1,2,0,4,0,0.0172753645639991
1,1,5,1,10,1,2,0,8,0,0.0321465003839129
1,1,5,1,10,1,4,1,3,0,0.0227584562771126
1,1,5,1,10,1,9,0,6,0,0.0085845641754489
1,1,6,0,0,1,4,0,5,0,0.0696631924684061
1,1,6,0,1,1,2,0,2,0,0.0011549388200471
1,1,6,0,2,0,8,1,2,1,0.0237687950433678
1,1,6,0,3,0,2,0,7,1,0.18191090014581
1,1,6,0,3,1,6,0,0,0,0.0277989948770836
1,1,6,0,5,0,5,0,0,0,0.0599727387174261
1,1,6,0,5,1,0,0,10,1,0.0450724329566833
1,1,6,0,8,1,4,1,8,0,0.0960804882574029
1,1,6,0,10,0,7,1,6,0,0.935168194317156
1,1,6,1,0,0,8,0,0,0,0.0719050369539604
1,1,6,1,0,1,5,1,4,0,0.115151778616055
1,1,6,1,2,1,10,1,8,1,0.157370791947948
1,1,6,1,4,0,3,0,6,0,0.0213016616683627
1,1,6,1,4,0,5,0,9,1,0.0101133264341255
1,1,6,1,8,0,4,1,7,1,1.38300288024088
1,1,6,1,8,0,10,0,4,0,0.035320543871123
1,1,6,1,8,1,4,1,5,1,0.0566061487969979
1,1,6,1,9,1,0,0,5,1,0.0150206242962393
1,1,6,1,9,1,1,1,0,0,0.0295479515630059
1,1,6,1,9,1,4,0,5,1,0.019907484296109
1,1,6,1,9,1,10,1,3,1,0.0375949763907886
1,1,6,1,10,0,3,0,5,1,0.0784002983857741
1,1,6,1,10,0,3,1,9,0,0.0192886126266942
1,1,6,1,10,0,9,0,3,0,0.0080324669315119
1,1,6,1,10,1,0,1,1,0,0.0511278574163273
1,1,6,1,10,1,7,0,0,1,3.13305203164682
1,1,7,0,0,0,4,0,8,0,0.0709400975663665
1,1,7,0,0,0,7,1,5,1,0.436023721970397
1,1,7,0,0,1,6,0,0,0,3.69020476885996
1,1,7,0,1,1,1,1,3,0,0.105991970850182
1,1,7,0,2,0,0,0,1,1,0.0968257369564852
1,1,7,0,2,0,10,1,4,1,0.0223021381714014
1,1,7,0,4,0,1,1,5,1,0.197901620734922
1,1,7,0,4,0,5,1,8,1,1.95132766148464
1,1,7,0,4,0,10,1,6,0,0.108579887888881
1,1,7,0,5,0,3,1,5,1,0.124241445854779
1,1,7,0,5,0,8,0,4,0,0.048090614119592
1,1,7,0,6,0,5,1,0,0,0.421510483659943
1,1,7,0,6,1,2,0,4,1,0.0573306964250616
1,1,7,0,6,1,8,1,0,1,3.17116472517257
1,1,7,0,7,0,0,0,8,0,0.194740192379269
1,1,7,0,7,0,3,0,5,1,0.46670358268611
1,1,7,0,8,0,0,0,3,0,0.0966162272045131
1,1,7,0,8,0,0,0,3,1,1.35917311915681
1,1,7,0,8,0,3,1,9,1,0.136879707483669
1,1,7,0,8,0,4,0,4,0,0.0763080916541419
1,1,7,0,8,0,10,1,9,1,0.0642876675484979
1,1,7,0,8,1,6,0,7,0,111.800765325606
1,1,7,0,10,1,3,0,8,0,0.0585786950503129
1,1,7,0,10,1,9,0,10,0,0.079917420419888
1,1,7,1,0,0,2,0,1,0,0.0996120300015009
1,1,7,1,0,0,5,1,8,1,1.66873813460907
1,1,7,1,0,0,8,1,10,0,0.458780200816278
1,1,7,1,0,1,7,1,4,0,1.09891706975885
1,1,7,1,0,1,10,1,7,0,13.4399028468266
1,1,7,1,1,0,5,0,10,0,0.3356440757123
1,1,7,1,1,0,10,0,3,1,0.249413327225866
1,1,7,1,2,1,3,0,2,0,0.130094321280512
1,1,7,1,2,1,3,1,4,1,0.039399919650713
1,1,7,1,2,1,7,0,5,1,0.503151667142439
1,1,7,1,3,1,2,0,0,0,0.213556062155201
1,1,7,1,4,0,8,1,0,0,0.651308004327952
1,1,7,1,4,0,10,1,2,0,0.275135866913416
1,1,7,1,4,1,10,1,3,1,0.295430296561803
1,1,7,1,5,0,2,0,9,0,0.0421659412510225
1,1,7,1,6,0,7,0,10,0,0.973522960501263
1,1,7,1,7,1,0,0,10,0,0.388654255462812
1,1,7,1,7,1,0,1,3,1,2.32186200287696
1,1,7,1,7,1,5,0,2,0,0.254332831726554
1,1,7,1,8,0,0,0,9,0,0.234104227488108
1,1,7,1,8,0,0,1,1,1,0.541932901326423
1,1,7,1,8,0,4,0,8,1,7.03448039965208
1,1,7,1,9,0,1,1,5,1,0.193287501318528
1,1,7,1,9,0,7,0,4,0,0.0503616463156298
1,1,7,1,9,0,8,0,0,0,0.478298620580593
1,1,7,1,9,0,9,0,8,1,1.44216715993688
1,1,7,1,10,0,2,0,5,0,0.0609280258759063
1,1,7,1,10,1,0,0,4,0,0.3993471876539
1,1,7,1,10,1,0,1,8,1,1.72562752522125
1,1,7,1,10,1,8,0,10,0,0.171861155323918
1,1,8,0,0,0,1,1,0,0,0.0554856843545009
1,1,8,0,0,0,2,0,4,0,0.0398421143228225
1,1,8,0,0,0,4,0,4,0,0.0291726811988109
1,1,8,0,0,0,4,1,5,0,0.0384027179344941
1,1,8,0,0,0,10,1,9,0,0.0170364597020195
1,1,8,0,0,1,4,1,10,0,0.218199407236663
1,1,8,0,0,1,5,1,9,0,0.0450807149583672
1,1,8,0,1,0,0,0,3,0,0.0157720768102922
1,1,8,0,1,0,7,0,4,0,0.167016868651167
1,1,8,0,1,0,7,0,10,0,0.692247631376367
1,1,8,0,1,0,8,1,3,0,0.0260737218320574
1,1,8,0,2,0,8,0,1,0,0.0735329084234261
1,1,8,0,2,0,9,0,10,0,0.125650092187594
1,1,8,0,2,0,10,0,0,0,0.0257768447723524
1,1,8,0,2,0,10,0,1,1,0.047911970751596
1,1,8,0,2,0,10,1,5,0,0.0129839753901587
1,1,8,0,2,1,0,0,8,0,0.0646369359165809
1,1,8,0,2,1,4,0,3,0,0.0281992237237058
1,1,8,0,3,1,2,1,1,1,0.0191097263308012
1,1,8,0,3,1,10,0,4,1,0.0529417456518868
1,1,8,0,4,0,0,1,8,1,0.942072737733207
1,1,8,0,4,0,2,0,4,1,0.0104724475671732
1,1,8,0,4,0,4,0,1,0,0.0448588437526973
1,1,8,0,4,0,5,0,4,1,0.0268520324286291
1,1,8,0,4,0,10,1,0,1,0.0949031112704093
1,1,8,0,4,0,10,1,1,0,0.0493090409999857
1,1,8,0,4,0,10,1,4,0,0.0426355108685365
1,1,8,0,4,1,3,0,4,0,0.0097189701519367
1,1,8,0,4,1,4,1,1,0,0.0232603134260488
1,1,8,0,4,1,5,0,4,1,0.0115989262268387
1,1,8,0,5,0,4,1,4,1,0.007082178026456
1,1,8,0,5,1,2,0,1,0,0.0209721154887154
1,1,8,0,5,1,4,1,10,0,0.118950729256955
1,1,8,0,5,1,7,0,5,0,0.369568286638215
1,1,8,0,6,1,7,0,2,1,0.132387361777383
1,1,8,0,7,0,0,0,8,0,0.316076111650187
1,1,8,0,7,0,5,1,0,0,0.401423186769381
1,1,8,0,7,1,0,1,4,0,0.912775544407443
1,1,8,0,7,1,1,0,4,1,0.14607934163817
1,1,8,0,7,1,2,1,0,0,0.7987334063402
1,1,8,0,7,1,10,1,5,1,0.52256911611661
1,1,8,0,8,0,0,0,0,0,0.215440180785209
1,1,8,0,8,0,2,0,10,0,0.262436541596005
1,1,8,0,8,0,4,0,2,1,0.0304737647291839
1,1,8,0,8,0,4,0,7,0,47.9756534912544
1,1,8,0,8,0,7,0,10,1,1.8111940061212
1,1,8,0,8,0,7,1,3,0,0.321807309550654
1,1,8,0,9,0,7,0,4,0,0.123506664818204
1,1,8,0,9,0,10,0,4,1,0.0111167266679861
1,1,8,0,9,1,0,0,7,0,41.9387838115906
1,1,8,0,9,1,8,0,10,1,0.395795162759452
1,1,8,0,9,1,10,0,5,1,0.0081445047304245
1,1,8,0,10,0,0,1,2,0,0.161777309119199
1,1,8,0,10,0,2,0,4,0,0.0179603534552237
1,1,8,0,10,0,3,0,1,0,0.0208143728718242
1,1,8,0,10,0,8,0,6,0,0.0031939234236958
1,1,8,0,10,1,5,1,5,1,0.0235251506212101
1,1,8,0,10,1,8,1,8,1,1.20885858043028
1,1,8,1,0,0,0,0,8,1,1.04620645737362
1,1,8,1,0,0,1,1,10,1,0.137045779687441
1,1,8,1,0,0,3,0,8,0,0.080747027723065
1,1,8,1,0,0,3,1,1,0,0.0324193892050146
1,1,8,1,0,0,3,1,1,1,0.0475551891771413
1,1,8,1,0,0,5,1,3,1,0.163561965924987
1,1,8,1,0,0,8,0,4,0,0.0959903054511717
1,1,8,1,0,0,10,0,5,1,0.6066735364206
1,1,8,1,0,0,10,1,10,1,0.0358009056551801
1,1,8,1,0,1,2,0,0,1,0.772517828227216
1,1,8,1,0,1,3,0,10,1,0.143468211385316
1,1,8,1,0,1,8,0,7,0,71.7406995373237
1,1,8,1,0,1,10,0,6,1,0.0518906204816268
1,1,8,1,0,1,10,1,2,1,0.0291395240386834
1,1,8,1,0,1,10,1,5,0,0.180454741478308
1,1,8,1,1,0,4,1,0,0,0.0708006401266925
1,1,8,1,1,0,4,1,8,0,0.058476969308578
1,1,8,1,1,1,0,0,0,0,0.0838115781501957
1,1,8,1,1,1,4,0,5,1,0.0366593031757469
1,1,8,1,1,1,7,1,4,1,0.18782467184319
1,1,8,1,1,1,9,0,10,0,0.333159601953053
1,1,8,1,1,1,9,0,10,1,0.110352062320214
1,1,8,1,2,0,0,0,0,0,0.0954111848099072
1,1,8,1,2,0,1,1,0,0,0.0055900551057734
1,1,8,1,2,0,4,1,2,0,0.0104929719743213
1,1,8,1,2,0,8,0,4,0,0.0369555045042378
1,1,8,1,2,0,8,1,5,1,0.34207775536147
1,1,8,1,2,1,4,1,4,1,0.0229300262232639
1,1,8,1,3,0,5,0,8,1,0.367859386688361
1,1,8,1,3,0,7,0,8,1,2.94742248715781
1,1,8,1,3,0,10,0,4,1,0.0394908212235748
1,1,8,1,3,0,10,1,4,0,0.0082851450410264
1,1,8,1,4,0,0,1,9,1,0.0130847028386208
1,1,8,1,4,0,4,0,3,0,0.0121587193151803
1,1,8,1,4,0,4,0,10,0,0.18076392721749
1,1,8,1,4,0,8,0,10,0,0.188255298753023
1,1,8,1,4,0,8,1,0,0,0.233263929016416
1,1,8,1,4,0,8,1,4,0,0.0264368169299297
1,1,8,1,4,0,8,1,10,0,0.253838939045875
1,1,8,1,4,1,0,1,5,1,0.0875642537160127
1,1,8,1,4,1,1,1,7,1,0.746112624028142
1,1,8,1,4,1,3,1,4,0,0.0219871553225243
1,1,8,1,4,1,7,1,9,0,0.246715804123776
1,1,8,1,5,0,2,0,5,1,0.0812449141312039
1,1,8,1,5,0,8,1,4,1,0.0556678899077495
1,1,8,1,5,0,9,0,1,0,0.0402138302217492
1,1,8,1,5,1,0,0,8,1,0.748034174004377
1,1,8,1,5,1,1,0,10,0,0.201675396297089
1,1,8,1,5,1,2,0,0,0,0.0467785518585553
1,1,8,1,5,1,8,1,7,0,92.2204297751256
1,1,8,1,5,1,8,1,10,0,0.265613281803414
1,1,8,1,6,1,5,0,4,1,0.0197359357405149
1,1,8,1,7,0,0,0,5,1,0.624755055578192
1,1,8,1,7,0,4,0,7,1,0.984128010893141
1,1,8,1,7,0,7,0,5,1,2.13921812845786
1,1,8,1,7,0,8,1,10,0,0.729504996558595
1,1,8,1,7,1,0,1,4,1,0.538684576617808
1,1,8,1,8,1,0,0,1,1,0.0666397954463783
1,1,8,1,8,1,0,1,2,1,1.06511747378476
1,1,8,1,8,1,2,0,0,0,0.184025663296378
1,1,8,1,8,1,2,1,10,1,0.106384798296549
1,1,8,1,8,1,4,0,0,0,0.119276894071466
1,1,8,1,8,1,4,1,10,0,0.223319410126962
1,1,8,1,9,0,5,0,10,1,0.084447285249018
1,1,8,1,9,1,1,1,1,1,0.0439736192518216
1,1,8,1,9,1,1,1,4,1,0.0206656419066264
1,1,8,1,9,1,2,0,4,0,0.0149745466388307
1,1,8,1,9,1,4,0,0,1,0.0542010503190342
1,1,8,1,10,0,0,1,3,1,0.296695564697044
1,1,8,1,10,0,0,1,10,0,0.0995618089189461
1,1,8,1,10,0,6,1,5,0,0.0061661348178762
1,1,8,1,10,0,7,1,0,0,0.559592469707888
1,1,8,1,10,0,7,1,2,0,0.53184607984992
1,1,8,1,10,0,8,0,4,1,0.0370748672024272
1,1,8,1,10,1,4,0,3,1,0.0434527178978792
1,1,8,1,10,1,4,1,2,0,0.0109209678294291
1,1,8,1,10,1,5,0,3,1,0.0614442498245773
1,1,9,0,0,0,8,1,5,1,0.0676483620912714
1,1,9,0,0,0,9,0,2,0,0.0078290962045592
1,1,9,0,0,1,5,1,3,1,0.167739576460699
1,1,9,0,1,1,5,1,4,0,0.009418842637955
1,1,9,0,3,0,8,1,5,1,0.0450024211034046
1,1,9,0,4,1,0,0,5,0,0.0085707380899355
1,1,9,0,4,1,4,1,4,1,0.006869163812147
1,1,9,0,4,1,7,0,0,1,5.88069791512399
1,1,9,0,5,1,4,1,7,0,15.1159422521275
1,1,9,0,8,1,7,0,5,0,0.250737975912209
1,1,9,0,8,1,8,1,4,0,0.0276525638461362
1,1,9,0,10,0,0,0,4,0,0.0406255911339701
1,1,9,0,10,1,4,1,7,0,9.02041324017138
1,1,9,0,10,1,5,1,1,0,0.0219004905668069
1,1,9,1,0,0,2,0,10,1,0.0696189587607595
1,1,9,1,0,0,5,0,9,1,0.0166335384459684
1,1,9,1,0,0,8,0,7,0,52.7753054708166
1,1,9,1,1,0,4,0,7,0,8.57400344447564
1,1,9,1,1,1,8,1,0,1,2.11317657339861
1,1,9,1,1,1,8,1,5,0,0.0657514401232
1,1,9,1,2,0,4,0,4,0,0.0138572087132066
1,1,9,1,2,1,1,1,3,1,0.0686404929097219
1,1,9,1,3,1,5,1,3,0,0.0132326298724981
1,1,9,1,4,0,0,0,9,1,0.0439199204185565
1,1,9,1,4,0,9,1,5,1,0.0074439133352756
1,1,9,1,4,1,4,1,7,1,0.320119738697647
1,1,9,1,4,1,5,0,8,1,0.132160242354071
1,1,9,1,5,0,0,1,4,1,0.0160338270932161
1,1,9,1,5,0,10,0,7,1,1.22411698913803
1,1,9,1,5,1,0,0,4,0,0.0056320259141653
1,1,9,1,5,1,4,0,1,1,0.0124306012961318
1,1,9,1,5,1,9,1,4,1,0.0350011303811034
1,1,9,1,6,0,10,1,4,1,0.0
1,1,9,1,7,0,8,0,10,1,0.432256257553036
1,1,9,1,7,1,8,1,4,0,0.110034658433391
1,1,9,1,8,0,1,1,7,0,41.7726055042597
1,1,9,1,8,1,10,0,5,0,0.0304339545562904
1,1,9,1,9,1,5,1,9,1,0.0798209973286525
1,1,9,1,10,0,0,0,5,1,0.0303426019508751
1,1,10,0,0,0,1,0,5,0,0.0351737528176774
1,1,10,0,0,0,4,1,0,1,0.0157478729066836
1,1,10,0,0,0,5,0,1,0,0.0218482353860935
1,1,10,0,0,0,5,1,7,0,18.9565560037886
1,1,10,0,0,1,0,1,6,0,0.0507198754097474
1,1,10,0,0,1,1,1,3,1,0.0670818311298268
1,1,10,0,0,1,2,0,1,1,0.0258015442255663
1,1,10,0,0,1,2,0,4,0,0.0319356923260999
1,1,10,0,0,1,4,0,5,0,0.0884573713315476
1,1,10,0,0,1,4,1,8,0,0.101134014002413
1,1,10,0,1,0,0,0,4,0,0.0023900755490443
1,1,10,0,1,0,10,1,4,1,0.0108352920470743
1,1,10,0,1,1,5,1,4,0,0.061392720452162
1,1,10,0,2,0,0,0,9,1,0.0152090667226299
1,1,10,0,2,0,0,1,7,0,12.3786461965987
1,1,10,0,2,0,7,0,5,1,0.15326802026201
1,1,10,0,2,0,8,1,5,0,0.0188405433384665
1,1,10,0,2,1,8,1,7,0,29.8388323104011
1,1,10,0,3,0,5,0,3,0,0.0037773633636532
1,1,10,0,3,0,10,1,8,1,0.0687534256027135
1,1,10,0,3,1,2,0,4,0,0.0237693525092502
1,1,10,0,3,1,4,0,7,1,0.281019703872254
1,1,10,0,4,0,1,0,2,1,0.0344188955820974
1,1,10,0,4,0,9,0,5,0,0.0253889811574807
1,1,10,0,4,1,5,0,10,1,0.0751076742731891
1,1,10,0,4,1,5,1,5,1,0.0237082522977192
1,1,10,0,5,0,5,0,9,1,0.0324272107995337
1,1,10,0,5,1,0,0,7,0,8.92518716608371
1,1,10,0,5,1,2,0,4,0,0.0360864010830312
1,1,10,0,5,1,10,0,2,0,0.0094976903218037
1,1,10,0,5,1,10,0,4,1,0.0619716485767129
1,1,10,0,6,0,0,1,7,0,8.56068462963271
1,1,10,0,6,0,8,1,7,0,37.2027270334235
1,1,10,0,7,1,10,1,2,0,0.120055009323654
1,1,10,0,8,0,0,1,1,1,0.0457500680642521
1,1,10,0,8,0,3,0,2,0,0.0044861237109348
1,1,10,0,8,0,3,0,4,0,0.0160145008400683
1,1,10,0,8,1,1,1,4,1,0.0528267671472136
1,1,10,0,8,1,5,0,7,1,1.08206233058871
1,1,10,0,8,1,10,0,4,0,0.030217790860118
1,1,10,0,9,1,5,0,7,0,10.6550124440204
1,1,10,0,10,0,4,1,1,0,0.0182300623051436
1,1,10,0,10,0,5,1,10,0,0.0960699100264038
1,1,10,0,10,0,10,0,0,0,0.0252573457021638
1,1,10,1,0,0,0,0,1,1,0.0136926060861974
1,1,10,1,0,0,2,1,8,0,0.0409540939003756
1,1,10,1,0,0,3,0,1,0,0.0102823323370837
1,1,10,1,0,0,10,1,4,1,0.0116068614976939
1,1,10,1,0,0,10,1,9,0,0.0062080724782535
1,1,10,1,0,1,5,1,3,1,0.111704680703599
1,1,10,1,0,1,7,0,9,0,0.425304674827825
1,1,10,1,0,1,8,0,0,1,0.547133395389618
1,1,10,1,0,1,8,0,5,1,0.0972419563303315
1,1,10,1,0,1,8,0,10,1,0.0895568164873731
1,1,10,1,0,1,10,0,8,0,0.0206610097522731
1,1,10,1,1,0,5,1,1,0,0.0481990002478257
1,1,10,1,1,1,4,1,7,0,0.430919471479294
1,1,10,1,1,1,8,0,4,0,0.0070497625816862
1,1,10,1,1,1,8,0,5,0,0.0219228464130571
1,1,10,1,2,0,3,0,10,1,0.0556012215012482
1,1,10,1,2,0,8,1,9,1,0.0240951552370823
1,1,10,1,2,0,9,0,4,1,0.0085672622212176
1,1,10,1,3,0,8,0,0,0,0.0393226294736952
1,1,10,1,3,1,0,1,1,0,0.0100560904613195
1,1,10,1,3,1,8,0,7,1,0.522845641906238
1,1,10,1,3,1,9,0,4,1,0.0086324248947153
1,1,10,1,4,0,0,0,2,1,0.0148192575405647
1,1,10,1,4,0,6,1,4,1,0.0
1,1,10,1,4,0,8,0,3,1,0.0131209468687715
1,1,10,1,4,0,8,0,7,1,0.461536402463154
1,1,10,1,4,0,10,1,3,0,0.016861367262468
1,1,10,1,4,1,5,1,1,0,0.0181059393516593
1,1,10,1,5,0,10,0,2,0,0.0
1,1,10,1,5,1,4,0,5,1,0.0188386143800748
1,1,10,1,5,1,4,1,0,0,0.0189764168786504
1,1,10,1,5,1,5,1,10,0,0.118426230714229
1,1,10,1,5,1,10,0,7,0,16.010788450413
1,1,10,1,5,1,10,0,7,1,0.489132045281316
1,1,10,1,7,1,2,0,7,0,45.6758091284569
1,1,10,1,7,1,4,1,0,1,0.0914525460264445
1,1,10,1,7,1,9,0,1,0,0.0474948265393879
1,1,10,1,8,0,0,0,8,1,0.491906170192104
1,1,10,1,8,0,9,0,9,0,0.0140067038227112
1,1,10,1,8,1,3,1,8,0,0.0497854938070775
1,1,10,1,8,1,4,0,5,0,0.0103576370224587
1,1,10,1,8,1,4,1,5,1,0.085970680652526
1,1,10,1,8,1,5,1,4,0,0.0140712539621819
1,1,10,1,8,1,7,0,2,0,0.203314003180483
1,1,10,1,9,0,7,0,8,1,1.11774076958252
1,1,10,1,9,1,8,0,7,1,0.346615171621913
1,1,10,1,10,1,0,1,9,0,0.0283675876488677
1,1,10,1,10,1,1,0,3,0,0.0058828045911157
1,1,10,1,10,1,4,0,8,1,0.0705770825500369
1,1,10,1,10,1,5,0,0,0,0.0495879126055178
1,1,10,1,10,1,8,0,8,0,0.0216332804444825
1,1,10,1,10,1,8,1,4,0,0.0097185052240979
1,1,10,1,10,1,10,1,2,0,0.016829445657273
2,0,0,0,0,0,4,0,8,0,0.0
2,0,0,0,0,0,5,0,5,0,0.0157761182526206
2,0,0,0,0,0,7,1,10,0,0.251750769273415
2,0,0,0,0,0,10,0,7,1,1.72123817092016
2,0,0,0,1,0,0,0,4,1,0.0193454883806409
2,0,0,0,1,0,4,0,8,1,0.167118183589916
2,0,0,0,1,0,9,1,4,1,0.0261335117187375
2,0,0,0,1,1,4,0,7,1,0.344605647824841
2,0,0,0,1,1,5,1,2,0,0.0107149259813337
2,0,0,0,1,1,6,1,3,1,0.0390586952175545
2,0,0,0,2,0,4,1,7,0,12.2749757763905
2,0,0,0,2,0,8,0,7,0,46.4011062499571
2,0,0,0,2,0,10,1,5,0,0.003202430180375
2,0,0,0,2,1,7,0,10,0,0.536111984145512
2,0,0,0,2,1,10,0,4,1,0.0097064146853839
2,0,0,0,3,0,5,0,7,0,44.9330224887705
2,0,0,0,3,0,5,1,8,0,0.0257060354109979
2,0,0,0,3,0,8,1,2,0,0.0215325231425187
2,0,0,0,3,0,8,1,4,0,0.014724040167567
2,0,0,0,3,1,1,0,9,0,0.025921953128824
2,0,0,0,3,1,8,0,10,1,0.182985679479943
2,0,0,0,4,0,0,0,7,0,8.0806557954609
2,0,0,0,4,0,0,0,8,0,0.0245846772910556
2,0,0,0,4,0,2,0,8,0,0.0388532034859604
2,0,0,0,4,0,5,1,7,1,0.890627796307873
2,0,0,0,4,0,8,1,4,1,0.027036185918335
2,0,0,0,4,0,9,0,8,0,0.030957936431394
2,0,0,0,4,1,0,1,9,0,0.0154117841063838
2,0,0,0,4,1,1,0,2,0,0.0404756665414185
2,0,0,0,4,1,4,1,0,0,0.0041370024158743
2,0,0,0,4,1,5,0,7,0,12.8044330936658
2,0,0,0,4,1,6,0,7,0,17.240743195075
2,0,0,0,4,1,7,1,4,1,0.0216535387648556
2,0,0,0,4,1,8,1,1,1,0.0108016579343951
2,0,0,0,5,0,0,0,4,1,0.0306726416456637
2,0,0,0,5,0,1,0,7,1,0.593710172383335
2,0,0,0,5,0,2,0,0,0,0.046619405573561
2,0,0,0,5,0,4,1,3,1,0.0304089235977649
2,0,0,0,5,0,5,0,7,0,6.02604430212119
2,0,0,0,5,0,9,0,4,1,0.0560973219550333
2,0,0,0,5,0,10,1,8,1,0.128447756669251
2,0,0,0,5,1,0,0,8,0,0.0292095518149874
2,0,0,0,5,1,0,1,3,0,0.0048651836808917
2,0,0,0,5,1,1,0,10,0,0.0839828480261623
2,0,0,0,5,1,8,0,2,0,0.0156367250863679
2,0,0,0,5,1,8,0,10,1,0.230754474604776
2,0,0,0,5,1,9,0,4,1,0.030131614298554
2,0,0,0,5,1,9,0,5,0,0.0214742491623528
2,0,0,0,7,0,3,1,8,1,1.160034725059
2,0,0,0,7,0,3,1,10,0,0.321085720046821
2,0,0,0,8,0,1,0,5,1,0.018018391658606
2,0,0,0,8,0,1,0,10,1,0.0558692145928739
2,0,0,0,8,0,4,1,8,0,0.0568801856481891
2,0,0,0,8,0,5,1,10,1,0.13305266085474
2,0,0,0,8,0,6,0,4,1,0.0249693760870255
2,0,0,0,8,0,7,0,5,0,0.276657151736595
2,0,0,0,8,0,8,0,4,1,0.126194255012252
2,0,0,0,8,1,1,0,8,1,1.23454742202071
2,0,0,0,8,1,3,1,7,1,0.605608740074295
2,0,0,0,8,1,5,1,0,0,0.133751681043588
2,0,0,0,8,1,7,0,4,1,0.239850159676577
2,0,0,0,8,1,9,0,7,1,0.886241168783473
2,0,0,0,8,1,9,0,10,1,0.0780444704846585
2,0,0,0,9,1,1,1,4,0,0.0
2,0,0,0,9,1,2,0,1,1,0.0263624645735569
2,0,0,0,10,0,0,0,10,1,0.0415297147399462
2,0,0,0,10,0,2,0,10,0,0.0496356407358787
2,0,0,0,10,0,4,0,4,0,0.0051612014392178
